dataset_name,machine_type,section,domain,split,label,audio_path
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0124_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0125_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0126_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0127_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0128_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0129_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0130_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0131_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0132_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0133_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0134_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0135_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0136_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0137_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0138_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0139_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0140_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0141_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0142_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0143_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0144_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0145_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0146_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0147_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0148_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0149_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0150_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0151_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0152_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0153_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0154_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0155_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0156_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0157_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0158_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0159_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0160_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0161_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0162_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0163_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0164_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0165_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0166_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0167_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0168_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0169_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0170_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0171_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0172_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0173_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0174_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0175_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0176_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0177_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0178_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0179_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0180_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0181_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0182_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0183_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0184_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0185_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0186_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0187_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0188_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0189_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0190_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0191_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0192_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0193_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0194_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0195_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0196_mdl_A_spd_2.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0197_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0198_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0199_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0200_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0201_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0202_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0203_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0204_mdl_A_spd_1.wav
dcase2024_additional,3DPrinter,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/3DPrinter/train/section_00_source_train_normal_0205_mdl_A_spd_1.wav
